terrain,arm,seed,hash,occupancy,population,extinct,frozen,plant_births,highest_plant_generation,growth_founder,growth_final,growth_delta,seedinvestment_founder,seedinvestment_final,seedinvestment_delta,waterefficiency_founder,waterefficiency_final,waterefficiency_delta,nutrition_founder,nutrition_final,nutrition_delta,defense_founder,defense_final,defense_delta,dispersal_founder,dispersal_final,dispersal_delta,moisturetolerance_founder,moisturetolerance_final,moisturetolerance_delta,temperaturetolerance_founder,temperaturetolerance_final,temperaturetolerance_delta,nutrientuptake_founder,nutrientuptake_final,nutrientuptake_delta,seedlingresilience_founder,seedlingresilience_final,seedlingresilience_delta,seedproductionrate_founder,seedproductionrate_final,seedproductionrate_delta
flat,contest-on,60,14313073835072204350,0.875,47,0,0,209,14,0.4,0.62964,0.22964,0.44,0.54756,0.10756,0.48,0.58386,0.10386,0.52,0.54153,0.02153,0.56,0.62874,0.06874,0.6,0.72558,0.12558,0.56667,0.22495,-0.34172,0.53333,0.23587,-0.29746,0.5,0.39902,-0.10098,0.46667,0.50991,0.04325,0.43333,0.45505,0.02172
flat,contest-on,61,6764869250894323194,0.91667,48,0,0,216,12,0.4,0.41819,0.01819,0.44,0.45367,0.01367,0.48,0.51631,0.03631,0.52,0.50103,-0.01897,0.56,0.5629,0.0029,0.6,0.59122,-0.00878,0.56667,0.47482,-0.09185,0.53333,0.5553,0.02197,0.5,0.46886,-0.03114,0.46667,0.4949,0.02823,0.43333,0.3984,-0.03493
flat,contest-on,62,13197687409570383245,0.95833,47,0,0,189,12,0.4,0.4182,0.0182,0.44,0.45083,0.01083,0.48,0.49069,0.01069,0.52,0.45958,-0.06042,0.56,0.56317,0.00317,0.6,0.55839,-0.04161,0.56667,0.47519,-0.09148,0.53333,0.55136,0.01803,0.5,0.47606,-0.02394,0.46667,0.52092,0.05426,0.43333,0.29029,-0.14304
flat,contest-on,63,14724821546572548169,0.95833,48,0,0,222,16,0.4,0.47048,0.07048,0.44,0.52401,0.08401,0.48,0.60206,0.12206,0.52,0.51206,-0.00794,0.56,0.67145,0.11145,0.6,0.70967,0.10967,0.56667,0.33841,-0.22825,0.53333,0.42938,-0.10395,0.5,0.56842,0.06842,0.46667,0.50479,0.03812,0.43333,0.36989,-0.06344
flat,contest-on,64,3445731955712234017,1,47,0,0,210,15,0.4,0.37467,-0.02533,0.44,0.52347,0.08347,0.48,0.44301,-0.03699,0.52,0.54868,0.02868,0.56,0.403,-0.157,0.6,0.61924,0.01924,0.56667,0.60365,0.03698,0.53333,0.58975,0.05641,0.5,0.59236,0.09236,0.46667,0.42585,-0.04082,0.43333,0.31457,-0.11876
flat,contest-on,65,3739500132677704970,0.95833,48,0,0,216,14,0.4,0.56299,0.16299,0.44,0.53892,0.09892,0.48,0.51195,0.03195,0.52,0.66237,0.14237,0.56,0.78879,0.22879,0.6,0.66057,0.06057,0.56667,0.44899,-0.11768,0.53333,0.4776,-0.05574,0.5,0.47502,-0.02498,0.46667,0.41695,-0.04971,0.43333,0.43697,0.00364
flat,contest-on,66,14327194085045975477,0.83333,48,0,0,189,14,0.4,0.46481,0.06481,0.44,0.41956,-0.02044,0.48,0.51701,0.03701,0.52,0.52438,0.00438,0.56,0.57975,0.01975,0.6,0.64475,0.04475,0.56667,0.39645,-0.17022,0.53333,0.58637,0.05304,0.5,0.47254,-0.02746,0.46667,0.47996,0.01329,0.43333,0.32318,-0.11016
flat,contest-on,67,14672569567903108988,0.95833,47,0,0,223,16,0.4,0.59124,0.19124,0.44,0.61326,0.17326,0.48,0.63609,0.15609,0.52,0.75186,0.23186,0.56,0.55088,-0.00912,0.6,0.81468,0.21468,0.56667,0.39367,-0.173,0.53333,0.33471,-0.19862,0.5,0.38072,-0.11928,0.46667,0.31481,-0.15185,0.43333,0.39876,-0.03457
flat,contest-on,68,1903738190420805893,1,4,0,0,226,15,0.4,0.44961,0.04961,0.44,0.50279,0.06279,0.48,0.68241,0.20241,0.52,0.45678,-0.06322,0.56,0.6228,0.0628,0.6,0.72503,0.12503,0.56667,0.66959,0.10292,0.53333,0.36417,-0.16917,0.5,0.41401,-0.08599,0.46667,0.34885,-0.11782,0.43333,0.55289,0.11956
flat,contest-on,69,17555436008881469802,0.875,48,0,0,198,12,0.4,0.31059,-0.08941,0.44,0.51047,0.07047,0.48,0.5096,0.0296,0.52,0.49021,-0.02979,0.56,0.56377,0.00377,0.6,0.75628,0.15628,0.56667,0.53817,-0.0285,0.53333,0.61799,0.08466,0.5,0.40616,-0.09384,0.46667,0.51228,0.04561,0.43333,0.40933,-0.02401
flat,contest-on,70,8736573639193696620,0.91667,48,0,0,217,12,0.4,0.37574,-0.02426,0.44,0.49901,0.05901,0.48,0.37128,-0.10872,0.52,0.44407,-0.07593,0.56,0.49805,-0.06195,0.6,0.64061,0.04061,0.56667,0.64632,0.07966,0.53333,0.583,0.04967,0.5,0.5835,0.0835,0.46667,0.48308,0.01641,0.43333,0.50025,0.06692
flat,contest-on,71,4741717457418057706,0.91667,48,0,0,239,16,0.4,0.51149,0.11149,0.44,0.54698,0.10698,0.48,0.52684,0.04684,0.52,0.56056,0.04056,0.56,0.6045,0.0445,0.6,0.82999,0.22999,0.56667,0.48346,-0.0832,0.53333,0.57477,0.04144,0.5,0.19721,-0.30279,0.46667,0.38329,-0.08338,0.43333,0.44762,0.01429
flat,contest-on,72,9840481652587007514,1,48,0,0,221,16,0.4,0.36622,-0.03378,0.44,0.56249,0.12249,0.48,0.47012,-0.00988,0.52,0.49087,-0.02913,0.56,0.44544,-0.11456,0.6,0.72467,0.12467,0.56667,0.59839,0.03173,0.53333,0.67405,0.14071,0.5,0.60189,0.10189,0.46667,0.33035,-0.13631,0.43333,0.40221,-0.03112
flat,contest-on,73,6499145347810977301,0.95833,48,0,0,226,13,0.4,0.45873,0.05873,0.44,0.43404,-0.00596,0.48,0.55114,0.07114,0.52,0.60482,0.08482,0.56,0.53392,-0.02608,0.6,0.68971,0.08971,0.56667,0.44264,-0.12403,0.53333,0.44371,-0.08962,0.5,0.48399,-0.01601,0.46667,0.58991,0.12325,0.43333,0.41452,-0.01881
flat,contest-on,74,1858847191886467733,1,48,0,0,217,14,0.4,0.50494,0.10494,0.44,0.46542,0.02542,0.48,0.56153,0.08153,0.52,0.5297,0.0097,0.56,0.62651,0.06651,0.6,0.78367,0.18367,0.56667,0.60723,0.04056,0.53333,0.36015,-0.17318,0.5,0.35189,-0.14811,0.46667,0.40564,-0.06103,0.43333,0.50859,0.07526
flat,contest-on,75,9614202219151615330,0.95833,4,0,0,196,12,0.4,0.38194,-0.01806,0.44,0.41731,-0.02269,0.48,0.48994,0.00994,0.52,0.52964,0.00964,0.56,0.52011,-0.03989,0.6,0.56028,-0.03972,0.56667,0.60459,0.03793,0.53333,0.62169,0.08836,0.5,0.62448,0.12448,0.46667,0.48103,0.01436,0.43333,0.32977,-0.10356
flat,contest-on,76,5277969269711725751,0.83333,45,0,0,225,16,0.4,0.53646,0.13646,0.44,0.58772,0.14772,0.48,0.63643,0.15643,0.52,0.46464,-0.05536,0.56,0.76892,0.20892,0.6,0.69934,0.09934,0.56667,0.30946,-0.2572,0.53333,0.26838,-0.26495,0.5,0.40936,-0.09064,0.46667,0.41584,-0.05082,0.43333,0.42311,-0.01023
flat,contest-on,77,1989433956893248262,0.95833,15,0,0,198,16,0.4,0.5815,0.1815,0.44,0.58351,0.14351,0.48,0.66176,0.18176,0.52,0.7017,0.1817,0.56,0.55215,-0.00785,0.6,0.67531,0.07531,0.56667,0.30417,-0.26249,0.53333,0.39064,-0.1427,0.5,0.33179,-0.16821,0.46667,0.44818,-0.01849,0.43333,0.55484,0.1215
flat,contest-on,78,8918468640558070676,1,48,0,0,208,13,0.4,0.41847,0.01847,0.44,0.41807,-0.02193,0.48,0.44508,-0.03492,0.52,0.56433,0.04433,0.56,0.49563,-0.06437,0.6,0.61788,0.01788,0.56667,0.59308,0.02642,0.53333,0.54912,0.01578,0.5,0.63392,0.13392,0.46667,0.6961,0.22943,0.43333,0.33386,-0.09947
flat,contest-on,79,16913041711774112476,1,48,0,0,216,13,0.4,0.44128,0.04128,0.44,0.57927,0.13927,0.48,0.55664,0.07664,0.52,0.59463,0.07463,0.56,0.49597,-0.06403,0.6,0.70086,0.10086,0.56667,0.38319,-0.18348,0.53333,0.44008,-0.09325,0.5,0.39189,-0.10811,0.46667,0.47447,0.0078,0.43333,0.42043,-0.0129
flat,contest-on,80,4381939434889419509,0.875,48,0,0,218,15,0.4,0.54765,0.14765,0.44,0.62721,0.18721,0.48,0.66,0.18,0.52,0.64498,0.12498,0.56,0.71615,0.15615,0.6,0.80079,0.20079,0.56667,0.37695,-0.18971,0.53333,0.49594,-0.0374,0.5,0.39284,-0.10716,0.46667,0.38195,-0.08472,0.43333,0.38468,-0.04865
flat,contest-on,81,2828507182730702618,0.91667,25,0,0,219,15,0.4,0.53347,0.13347,0.44,0.63763,0.19763,0.48,0.65442,0.17442,0.52,0.58145,0.06145,0.56,0.72601,0.16601,0.6,0.76748,0.16748,0.56667,0.49992,-0.06675,0.53333,0.42806,-0.10527,0.5,0.40241,-0.09759,0.46667,0.3806,-0.08607,0.43333,0.59294,0.15961
flat,contest-on,82,10805686400500404530,0.95833,48,0,0,225,13,0.4,0.49859,0.09859,0.44,0.50799,0.06799,0.48,0.58064,0.10064,0.52,0.5793,0.0593,0.56,0.71716,0.15716,0.6,0.73736,0.13736,0.56667,0.71882,0.15215,0.53333,0.52113,-0.01221,0.5,0.3194,-0.1806,0.46667,0.38057,-0.0861,0.43333,0.43592,0.00259
flat,contest-on,83,18125900060714176641,0.95833,48,0,0,239,14,0.4,0.51588,0.11588,0.44,0.52642,0.08642,0.48,0.60475,0.12475,0.52,0.55704,0.03704,0.56,0.56831,0.00831,0.6,0.72323,0.12323,0.56667,0.72596,0.15929,0.53333,0.36944,-0.16389,0.5,0.34283,-0.15717,0.46667,0.3978,-0.06887,0.43333,0.42147,-0.01186
flat,contest-on,84,12642238357362818568,0.875,48,0,0,216,14,0.4,0.36338,-0.03662,0.44,0.4999,0.0599,0.48,0.45572,-0.02428,0.52,0.53931,0.01931,0.56,0.55874,-0.00126,0.6,0.65916,0.05916,0.56667,0.62738,0.06071,0.53333,0.54603,0.01269,0.5,0.56137,0.06137,0.46667,0.48135,0.01469,0.43333,0.28008,-0.15325
flat,contest-on,85,9891104347719865723,1,25,0,0,205,13,0.4,0.46628,0.06628,0.44,0.53554,0.09554,0.48,0.58928,0.10928,0.52,0.65069,0.13069,0.56,0.66202,0.10202,0.6,0.74275,0.14275,0.56667,0.36377,-0.2029,0.53333,0.45691,-0.07643,0.5,0.42291,-0.07709,0.46667,0.41763,-0.04903,0.43333,0.51484,0.08151
flat,contest-on,86,6653554327053720109,0.875,48,0,0,214,15,0.4,0.46907,0.06907,0.44,0.47757,0.03757,0.48,0.45969,-0.02031,0.52,0.53812,0.01812,0.56,0.67358,0.11358,0.6,0.69941,0.09941,0.56667,0.61554,0.04887,0.53333,0.6104,0.07707,0.5,0.29601,-0.20399,0.46667,0.31981,-0.14685,0.43333,0.36605,-0.06728
flat,contest-on,87,16153836678531962549,0.875,48,0,0,213,17,0.4,0.57863,0.17863,0.44,0.56487,0.12487,0.48,0.51033,0.03033,0.52,0.66579,0.14579,0.56,0.48996,-0.07004,0.6,0.69768,0.09768,0.56667,0.68354,0.11688,0.53333,0.3941,-0.13923,0.5,0.46338,-0.03662,0.46667,0.36303,-0.10364,0.43333,0.45176,0.01842
flat,contest-on,88,8585531180814962815,0.91667,48,0,0,219,13,0.4,0.44272,0.04272,0.44,0.47958,0.03958,0.48,0.53647,0.05647,0.52,0.51275,-0.00725,0.56,0.50379,-0.05621,0.6,0.66639,0.06639,0.56667,0.37258,-0.19408,0.53333,0.48586,-0.04747,0.5,0.58983,0.08983,0.46667,0.6328,0.16613,0.43333,0.40919,-0.02414
flat,contest-on,89,15088765245653477159,0.95833,48,0,0,221,16,0.4,0.48934,0.08934,0.44,0.40152,-0.03848,0.48,0.59624,0.11624,0.52,0.50818,-0.01182,0.56,0.58807,0.02807,0.6,0.67812,0.07812,0.56667,0.44346,-0.12321,0.53333,0.45685,-0.07648,0.5,0.50382,0.00382,0.46667,0.59289,0.12622,0.43333,0.50547,0.07214
flat,contest-on,90,8923572705957503873,0.95833,44,0,0,236,19,0.4,0.60045,0.20045,0.44,0.55237,0.11237,0.48,0.54335,0.06335,0.52,0.58665,0.06665,0.56,0.69904,0.13904,0.6,0.89316,0.29316,0.56667,0.34426,-0.22241,0.53333,0.28469,-0.24865,0.5,0.47249,-0.02751,0.46667,0.36745,-0.09921,0.43333,0.39467,-0.03866
flat,contest-on,91,13737009970804687882,1,47,0,0,212,15,0.4,0.44695,0.04695,0.44,0.42763,-0.01237,0.48,0.44334,-0.03666,0.52,0.56079,0.04079,0.56,0.56448,0.00448,0.6,0.6689,0.0689,0.56667,0.50859,-0.05808,0.53333,0.54741,0.01407,0.5,0.41608,-0.08392,0.46667,0.53845,0.07178,0.43333,0.51189,0.07856
flat,contest-on,92,12813803749866820904,0.95833,48,0,0,205,13,0.4,0.29428,-0.10572,0.44,0.45354,0.01354,0.48,0.5422,0.0622,0.52,0.52374,0.00374,0.56,0.50805,-0.05195,0.6,0.64749,0.04749,0.56667,0.65851,0.09185,0.53333,0.59043,0.0571,0.5,0.57655,0.07655,0.46667,0.64238,0.17571,0.43333,0.38237,-0.05097
flat,contest-on,93,6738541242731906465,1,0,1,0,214,13,0.4,0.39297,-0.00703,0.44,0.51517,0.07517,0.48,0.51989,0.03989,0.52,0.59075,0.07075,0.56,0.64477,0.08477,0.6,0.67949,0.07949,0.56667,0.60495,0.03829,0.53333,0.48946,-0.04388,0.5,0.34402,-0.15598,0.46667,0.35032,-0.11635,0.43333,0.42043,-0.01291
flat,contest-on,94,9283874480375241806,0.95833,47,0,0,193,12,0.4,0.43573,0.03573,0.44,0.43004,-0.00996,0.48,0.45808,-0.02192,0.52,0.48168,-0.03832,0.56,0.50185,-0.05815,0.6,0.59147,-0.00853,0.56667,0.56273,-0.00394,0.53333,0.51956,-0.01378,0.5,0.54977,0.04977,0.46667,0.63891,0.17224,0.43333,0.22213,-0.2112
flat,contest-on,95,2765921667084440730,0.95833,48,0,0,236,17,0.4,0.61756,0.21756,0.44,0.52755,0.08755,0.48,0.59607,0.11607,0.52,0.57859,0.05859,0.56,0.73974,0.17974,0.6,0.80252,0.20252,0.56667,0.23313,-0.33354,0.53333,0.33499,-0.19834,0.5,0.45044,-0.04956,0.46667,0.41823,-0.04844,0.43333,0.4695,0.03616
flat,contest-on,96,13723719066864546997,0.91667,47,0,0,209,14,0.4,0.45528,0.05528,0.44,0.55182,0.11182,0.48,0.5298,0.0498,0.52,0.53113,0.01113,0.56,0.65531,0.09531,0.6,0.58896,-0.01104,0.56667,0.68323,0.11656,0.53333,0.44752,-0.08582,0.5,0.29342,-0.20658,0.46667,0.37954,-0.08712,0.43333,0.50248,0.06914
flat,contest-on,97,12738446873529707406,0.95833,48,0,0,206,11,0.4,0.35249,-0.04751,0.44,0.31292,-0.12708,0.48,0.38758,-0.09242,0.52,0.46388,-0.05612,0.56,0.49414,-0.06586,0.6,0.6212,0.0212,0.56667,0.67158,0.10491,0.53333,0.61114,0.0778,0.5,0.60775,0.10775,0.46667,0.46842,0.00175,0.43333,0.24872,-0.18461
flat,contest-on,98,1426895175319918965,0.91667,48,0,0,206,14,0.4,0.42341,0.02341,0.44,0.45931,0.01931,0.48,0.56187,0.08187,0.52,0.51811,-0.00189,0.56,0.46239,-0.09761,0.6,0.66394,0.06394,0.56667,0.51436,-0.0523,0.53333,0.64067,0.10734,0.5,0.56496,0.06496,0.46667,0.44257,-0.0241,0.43333,0.30473,-0.1286
flat,contest-on,99,11887297464238471708,0.83333,48,0,0,215,13,0.4,0.43469,0.03469,0.44,0.48307,0.04307,0.48,0.54376,0.06376,0.52,0.52668,0.00668,0.56,0.69185,0.13185,0.6,0.696,0.096,0.56667,0.71351,0.14684,0.53333,0.56184,0.02851,0.5,0.38015,-0.11985,0.46667,0.41827,-0.0484,0.43333,0.44541,0.01208
flat,contest-on,100,8466534507365044522,0.91667,47,0,0,228,13,0.4,0.45028,0.05028,0.44,0.52753,0.08753,0.48,0.67853,0.19853,0.52,0.54305,0.02305,0.56,0.56658,0.00658,0.6,0.63324,0.03324,0.56667,0.35467,-0.21199,0.53333,0.45637,-0.07697,0.5,0.31472,-0.18528,0.46667,0.40029,-0.06637,0.43333,0.48945,0.05612
flat,contest-on,101,2923137699225891175,0.83333,48,0,0,218,12,0.4,0.49945,0.09945,0.44,0.54587,0.10587,0.48,0.56703,0.08703,0.52,0.52223,0.00223,0.56,0.61707,0.05707,0.6,0.66293,0.06293,0.56667,0.40407,-0.16259,0.53333,0.35442,-0.17891,0.5,0.37419,-0.12581,0.46667,0.41482,-0.05185,0.43333,0.39519,-0.03814
flat,contest-on,102,1193915224191699590,0.875,48,0,0,209,13,0.4,0.48874,0.08874,0.44,0.52183,0.08183,0.48,0.68628,0.20628,0.52,0.62941,0.10941,0.56,0.63682,0.07682,0.6,0.72919,0.12919,0.56667,0.31807,-0.24859,0.53333,0.49162,-0.04172,0.5,0.39286,-0.10714,0.46667,0.47087,0.00421,0.43333,0.39222,-0.04111
flat,contest-on,103,5846660546769940076,0.95833,48,0,0,227,14,0.4,0.47024,0.07024,0.44,0.50337,0.06337,0.48,0.50191,0.02191,0.52,0.54806,0.02806,0.56,0.48573,-0.07427,0.6,0.66105,0.06105,0.56667,0.60371,0.03704,0.53333,0.69436,0.16103,0.5,0.39801,-0.10199,0.46667,0.32034,-0.14633,0.43333,0.34215,-0.09118
flat,contest-on,104,13899961374743822141,0.91667,47,0,0,199,16,0.4,0.46123,0.06123,0.44,0.36296,-0.07704,0.48,0.47637,-0.00363,0.52,0.49989,-0.02011,0.56,0.51531,-0.04469,0.6,0.60161,0.00161,0.56667,0.59938,0.03271,0.53333,0.71039,0.17706,0.5,0.53961,0.03961,0.46667,0.24802,-0.21865,0.43333,0.40348,-0.02985
flat,contest-on,105,3396987046436438588,0.95833,48,0,0,208,12,0.4,0.50146,0.10146,0.44,0.46837,0.02837,0.48,0.55226,0.07226,0.52,0.43604,-0.08396,0.56,0.52946,-0.03054,0.6,0.64028,0.04028,0.56667,0.64747,0.08081,0.53333,0.65101,0.11768,0.5,0.56836,0.06836,0.46667,0.29157,-0.17509,0.43333,0.31168,-0.12166
flat,contest-on,106,15404841884977904790,1,48,0,0,207,14,0.4,0.60475,0.20475,0.44,0.54022,0.10022,0.48,0.5898,0.1098,0.52,0.61188,0.09188,0.56,0.4956,-0.0644,0.6,0.71883,0.11883,0.56667,0.68182,0.11516,0.53333,0.51046,-0.02287,0.5,0.37837,-0.12163,0.46667,0.29699,-0.16968,0.43333,0.46118,0.02785
flat,contest-on,107,8916590824478567828,0.79167,48,0,0,193,11,0.4,0.39781,-0.00219,0.44,0.40193,-0.03807,0.48,0.43187,-0.04813,0.52,0.40322,-0.11678,0.56,0.63518,0.07518,0.6,0.5434,-0.0566,0.56667,0.45498,-0.11168,0.53333,0.52675,-0.00659,0.5,0.61688,0.11688,0.46667,0.60191,0.13524,0.43333,0.33138,-0.10195
flat,contest-on,108,10954099269756640201,1,0,1,0,210,14,0.4,0.40027,0.00027,0.44,0.40848,-0.03152,0.48,0.55508,0.07508,0.52,0.58801,0.06801,0.56,0.57424,0.01424,0.6,0.66951,0.06951,0.56667,0.69695,0.13028,0.53333,0.64964,0.11631,0.5,0.67177,0.17177,0.46667,0.51647,0.0498,0.43333,0.34595,-0.08738
flat,contest-on,109,14093611262190910249,0.79167,48,0,0,220,12,0.4,0.50364,0.10364,0.44,0.54611,0.10611,0.48,0.62501,0.14501,0.52,0.6476,0.1276,0.56,0.62667,0.06667,0.6,0.71458,0.11458,0.56667,0.35082,-0.21585,0.53333,0.31954,-0.2138,0.5,0.3958,-0.1042,0.46667,0.4097,-0.05696,0.43333,0.47205,0.03872
flat,contest-on,110,10501808163854020498,0.95833,48,0,0,201,13,0.4,0.43625,0.03625,0.44,0.47464,0.03464,0.48,0.48547,0.00547,0.52,0.52692,0.00692,0.56,0.61662,0.05662,0.6,0.70045,0.10045,0.56667,0.55453,-0.01214,0.53333,0.62114,0.0878,0.5,0.35718,-0.14282,0.46667,0.43248,-0.03418,0.43333,0.38133,-0.05201
flat,contest-on,111,10155227064905822476,0.91667,48,0,0,216,14,0.4,0.45748,0.05748,0.44,0.57443,0.13443,0.48,0.59827,0.11827,0.52,0.55285,0.03285,0.56,0.47606,-0.08394,0.6,0.64808,0.04808,0.56667,0.61903,0.05236,0.53333,0.47547,-0.05786,0.5,0.30093,-0.19907,0.46667,0.4087,-0.05796,0.43333,0.45443,0.02109
flat,contest-on,112,10549887869850708654,0.875,48,0,0,209,13,0.4,0.47593,0.07593,0.44,0.32721,-0.11279,0.48,0.47895,-0.00105,0.52,0.47263,-0.04737,0.56,0.55741,-0.00259,0.6,0.68608,0.08608,0.56667,0.50898,-0.05769,0.53333,0.60441,0.07107,0.5,0.69484,0.19484,0.46667,0.48157,0.01491,0.43333,0.3777,-0.05563
flat,contest-on,113,538257807075631882,0.91667,48,0,0,214,13,0.4,0.43018,0.03018,0.44,0.46505,0.02505,0.48,0.49512,0.01512,0.52,0.49635,-0.02365,0.56,0.54289,-0.01711,0.6,0.67503,0.07503,0.56667,0.42842,-0.13825,0.53333,0.53999,0.00666,0.5,0.39524,-0.10476,0.46667,0.57866,0.11199,0.43333,0.40771,-0.02562
flat,contest-on,114,7174592444819660973,0.875,48,0,0,222,14,0.4,0.47943,0.07943,0.44,0.67582,0.23582,0.48,0.61167,0.13167,0.52,0.65083,0.13083,0.56,0.63445,0.07445,0.6,0.73485,0.13485,0.56667,0.35122,-0.21545,0.53333,0.34696,-0.18638,0.5,0.4063,-0.0937,0.46667,0.40583,-0.06084,0.43333,0.47851,0.04517
flat,contest-on,115,17126629917328058909,0.91667,48,0,0,207,13,0.4,0.40221,0.00221,0.44,0.45049,0.01049,0.48,0.41698,-0.06302,0.52,0.47773,-0.04227,0.56,0.50389,-0.05611,0.6,0.56031,-0.03969,0.56667,0.51849,-0.04818,0.53333,0.7323,0.19897,0.5,0.69224,0.19224,0.46667,0.30246,-0.16421,0.43333,0.29341,-0.13993
flat,contest-on,116,18074536196114433272,1,41,0,0,197,14,0.4,0.29437,-0.10563,0.44,0.40872,-0.03128,0.48,0.513,0.033,0.52,0.48256,-0.03744,0.56,0.5738,0.0138,0.6,0.58057,-0.01943,0.56667,0.61367,0.047,0.53333,0.54288,0.00955,0.5,0.62781,0.12781,0.46667,0.44305,-0.02362,0.43333,0.32745,-0.10588
flat,contest-on,117,11083459617560765057,1,0,1,0,188,14,0.4,0.36443,-0.03557,0.44,0.42995,-0.01005,0.48,0.51992,0.03992,0.52,0.47103,-0.04897,0.56,0.52289,-0.03711,0.6,0.6725,0.0725,0.56667,0.55667,-0.01,0.53333,0.59538,0.06205,0.5,0.54032,0.04032,0.46667,0.55695,0.09028,0.43333,0.28073,-0.1526
flat,contest-on,118,3973222482903900015,0.75,48,0,0,211,12,0.4,0.50516,0.10516,0.44,0.54504,0.10504,0.48,0.60887,0.12887,0.52,0.62268,0.10268,0.56,0.55187,-0.00813,0.6,0.73782,0.13782,0.56667,0.45,-0.11667,0.53333,0.3719,-0.16143,0.5,0.40411,-0.09589,0.46667,0.32786,-0.13881,0.43333,0.48966,0.05632
flat,contest-on,119,16429593581230497917,0.95833,48,0,0,190,15,0.4,0.39362,-0.00638,0.44,0.51065,0.07065,0.48,0.55706,0.07706,0.52,0.52249,0.00249,0.56,0.56144,0.00144,0.6,0.58927,-0.01073,0.56667,0.67562,0.10896,0.53333,0.43105,-0.10228,0.5,0.40031,-0.09969,0.46667,0.47178,0.00512,0.43333,0.52132,0.08799
flat,contest-on,120,3018065372668640265,0.91667,48,0,0,208,13,0.4,0.40575,0.00575,0.44,0.40487,-0.03513,0.48,0.38396,-0.09604,0.52,0.42968,-0.09032,0.56,0.54379,-0.01621,0.6,0.63854,0.03854,0.56667,0.61945,0.05279,0.53333,0.65946,0.12612,0.5,0.50263,0.00263,0.46667,0.42227,-0.0444,0.43333,0.42242,-0.01091
flat,contest-on,121,1256302323357775709,0.91667,48,0,0,234,12,0.4,0.42337,0.02337,0.44,0.45724,0.01724,0.48,0.49952,0.01952,0.52,0.60076,0.08076,0.56,0.6631,0.1031,0.6,0.74925,0.14925,0.56667,0.59477,0.0281,0.53333,0.35959,-0.17374,0.5,0.3313,-0.1687,0.46667,0.31875,-0.14792,0.43333,0.45994,0.02661
flat,contest-on,122,9783883399228596972,0.95833,48,0,0,222,13,0.4,0.45614,0.05614,0.44,0.56499,0.12499,0.48,0.49041,0.01041,0.52,0.64551,0.12551,0.56,0.61977,0.05977,0.6,0.73239,0.13239,0.56667,0.45029,-0.11638,0.53333,0.34584,-0.18749,0.5,0.27823,-0.22177,0.46667,0.44615,-0.02052,0.43333,0.38719,-0.04615
flat,contest-on,123,1446659449342168561,0.875,48,0,0,200,13,0.4,0.46518,0.06518,0.44,0.53554,0.09554,0.48,0.57525,0.09525,0.52,0.51625,-0.00375,0.56,0.49989,-0.06011,0.6,0.57162,-0.02838,0.56667,0.46351,-0.10316,0.53333,0.67073,0.1374,0.5,0.573,0.073,0.46667,0.68452,0.21785,0.43333,0.2846,-0.14874
flat,contest-on,124,14239112393513387749,0.875,48,0,0,205,12,0.4,0.4234,0.0234,0.44,0.40094,-0.03906,0.48,0.53247,0.05247,0.52,0.53834,0.01834,0.56,0.51527,-0.04473,0.6,0.61617,0.01617,0.56667,0.516,-0.05067,0.53333,0.77791,0.24457,0.5,0.55933,0.05933,0.46667,0.34177,-0.12489,0.43333,0.33478,-0.09856
flat,contest-on,125,13967107808264201679,0.91667,48,0,0,215,17,0.4,0.57215,0.17215,0.44,0.43925,-0.00075,0.48,0.58583,0.10583,0.52,0.47956,-0.04044,0.56,0.73073,0.17073,0.6,0.70417,0.10417,0.56667,0.25574,-0.31093,0.53333,0.40152,-0.13182,0.5,0.40841,-0.09159,0.46667,0.40626,-0.06041,0.43333,0.3084,-0.12494
flat,contest-on,126,15466283299339325003,0.95833,48,0,0,221,16,0.4,0.46866,0.06866,0.44,0.71407,0.27407,0.48,0.45426,-0.02574,0.52,0.59208,0.07208,0.56,0.62535,0.06535,0.6,0.91069,0.31069,0.56667,0.187,-0.37967,0.53333,0.42864,-0.10469,0.5,0.26027,-0.23973,0.46667,0.44906,-0.01761,0.43333,0.4895,0.05617
flat,contest-on,127,1491180934170154875,0.95833,0,1,0,204,16,0.4,0.50923,0.10923,0.44,0.66748,0.22748,0.48,0.63985,0.15985,0.52,0.53675,0.01675,0.56,0.67499,0.11499,0.6,0.67163,0.07163,0.56667,0.61684,0.05017,0.53333,0.34476,-0.18857,0.5,0.4275,-0.0725,0.46667,0.34145,-0.12521,0.43333,0.47953,0.0462
flat,contest-on,128,11645152452429588246,0.875,48,0,0,219,13,0.4,0.51438,0.11438,0.44,0.60155,0.16155,0.48,0.42078,-0.05922,0.52,0.65134,0.13134,0.56,0.69068,0.13068,0.6,0.78407,0.18407,0.56667,0.41847,-0.14819,0.53333,0.42567,-0.10766,0.5,0.49546,-0.00454,0.46667,0.38671,-0.07996,0.43333,0.42624,-0.00709
flat,contest-on,129,9256077885029875110,0.83333,48,0,0,211,12,0.4,0.30176,-0.09824,0.44,0.50843,0.06843,0.48,0.38021,-0.09979,0.52,0.56062,0.04062,0.56,0.48441,-0.07559,0.6,0.72744,0.12744,0.56667,0.46756,-0.09911,0.53333,0.561,0.02767,0.5,0.57169,0.07169,0.46667,0.65948,0.19281,0.43333,0.30716,-0.12617
